conversation_id,customer_tweet_id,support_tweet_id,customer_message,support_response,customer_created_at,support_created_at,customer_length,support_length
1420519,1420516,1420518,@AmazonHelp Seller said item is on shipping so they can not cancel. You,@450236 The seller will be in the place to offer a solution. You can learn more about those orders here: https://t.co/u39NodNpv8 ^ZW,2017-10-16 19:42:37+00:00,2017-10-16 19:50:29+00:00,71,132
879276,879275,879277,@AmazonHelp @115851 alredy submitted please cross check and tell me when i get my money back check the screen grab in ghat you mentin fr 2-4 hours https://t.co/40f4j61ah7,"@158410 Thanks for flagging, Jay. Request you to respond to the email correspondence sent by our team for further assistance. ^NK",2017-10-13 17:13:27+00:00,2017-10-13 17:27:00+00:00,170,129
2675349,2675351,2675352,@AmazonHelp I have done and i cannot see what rules and guidelines i've violated.,"@471153 If you think we got it wrong, please e-mail __email__ and we will take another look. ^KJ",2017-10-31 13:23:04+00:00,2017-10-31 13:27:01+00:00,81,96
1577221,1577229,1577231,@AmazonHelp This link not working..,@485834 Please share the error screenshot with us. We'll assist you further. (2/2) ^SV,2017-11-04 19:59:53+00:00,2017-11-04 20:15:01+00:00,35,86
99838,99832,99835,@AmazonHelp OK merci pour votre aide. Bonne soirée.,@137859 A votre service ! Bonne soirée à vous aussi.,2017-11-30 19:43:23+00:00,2017-11-30 19:49:28+00:00,51,52
2394454,2394452,2394453,@AmazonHelp Funnily enough by the time I got the email I'm at work and have no idea if my neighbours are home.,@330635 You can also contact us directly here: https://t.co/JzP7hlA23B and we can look into this further. ^PK,2017-11-14 12:33:27+00:00,2017-11-14 12:40:25+00:00,110,109
575389,575388,575390,"@AmazonHelp Bonjour, oui je l'ai signalé hier vers 19H30, promesse d'un rappel hier soir non tenue. Je suis prêt à payer un supplément pour mes livraisons si celles-ci ne passent plus par Amazon Logistics. Merci par avance de votre aide.","@255386 Afin que je puisse vérifier votre dossier de plus près, merci de remplir ce formulaire via un PC : https://t.co/HtUowg2UGX ^FA",2017-12-03 08:21:55+00:00,2017-12-03 08:43:00+00:00,237,134
2706777,2706776,2706778,"@AmazonHelp 助かりました…！！！
Amazonさんありがとうございます！！！",@760165 とんでもないことです。ご不明な点がありましたら、ご遠慮なくお問い合わせください。 EK,2017-11-20 00:02:23+00:00,2017-11-20 00:07:00+00:00,44,51
1721507,1721505,1721503,@AmazonHelp Certo e gli ho detto che mi hanno fatto un danno immenso.la risposta?che la spedizione ha subito un imprevisto e forse arriverà tra 2 giorni,"@520964 Mi spiace, i colleghi avranno inoltrato le dovute segnalazioni. Il Servizio Clienti resta a tua disposizione. A presto! ^GA",2017-10-17 18:31:30+00:00,2017-10-17 18:38:30+00:00,152,131
2567019,2567025,2567026,@AmazonHelp Making fool? Where is the solution? Can't you arrange the call to resolve it.. Hell with your services.. Looted 4k rs,@728177 I understand your concern. Kindly reply to our correspondence with preferred time for contact and we'll reach out to you accordingly. ^VN,2017-11-17 15:45:01+00:00,2017-11-17 16:04:01+00:00,129,145
288087,288066,288063,@AmazonHelp already sent,@184646 We've received your details and shall reach out to you with an update soon. ^GS,2017-10-10 10:53:02+00:00,2017-10-10 11:17:36+00:00,24,87
1403242,1403240,1403243,@AmazonHelp Siempre tienen alguna excusa para no entregar en plazo.,@446257 ¿Has intentado contactar al transportista? ^HC,2017-10-16 16:57:59+00:00,2017-10-16 17:14:00+00:00,67,54
73469,73468,73470,@AmazonHelp Merci beaucoup !,@132430 A votre service,2017-11-30 10:53:57+00:00,2017-11-30 11:11:32+00:00,28,23
898764,898729,898730,"@AmazonHelp Can see that pickup arranged for Today. 
Please check and confirm if this is for REFUND process only?
Guidelines to follow while returning?",@333405 I get your concern. We can't gain access to your account details via Twitter. (1/2) ^KA,2017-10-17 06:26:25+00:00,2017-10-17 06:51:37+00:00,151,95
2756080,2756078,2756077,@AmazonHelp Thanks for the quick response! Looks like USPS.,"@771382 Let's talk about this in real time, Doug. Please call or chat with us here: https://t.co/hApLpMlfHN ^BA",2017-11-21 02:08:48+00:00,2017-11-21 02:13:00+00:00,59,111
964964,964965,964966,@AmazonHelp I have already reached out by phone when I was charged twice. After I called Amazon I was charged a 3rd time. 3 charges for 1 membership.,@349037 Were we able to explain how the membership keeps being reinstated? ^EZ,2017-10-16 03:08:52+00:00,2017-10-16 03:16:00+00:00,149,78
2902661,2902660,2902662,@AmazonHelp I have sent my third email of the week this evening. Customer services have been listening but not your couriers :-/,@803946 Have you spoken with us by chat or on the phone? ^DD,2017-11-28 21:54:21+00:00,2017-11-28 22:01:38+00:00,128,60
167936,167932,167934,"@AmazonHelp Attendre
Mais comme j'ai demandé à annuler la commande j'ai une demande de rmbt pour le colis 1 et je dois refuser la livraison pour le colis 2.
Si ils arrivent mardi, je ne renverrai que le smartphone dont j'ai vraiment besoin rapidement.
#jevousaimeqdmême","@155066 D'accord. N'hésitez pas à nous tenir au courant de la suite des évènements.
^MD",2017-11-24 21:09:17+00:00,2017-11-24 21:23:29+00:00,269,87
64214,64210,64209,"@AmazonHelp No they said they can’t speak to them only send an email, I have wrote on the delivery instructions to call me but haven’t heard anything, your courier has lied about delivering the item and lied that they attempted delivery yesterday. Can I contact him/her directly?",@130736 I do not believe that direct contact is available. What is the tracking showing currently?  https://t.co/Y5jpI9gRhE ^DJ,2017-11-29 13:21:33+00:00,2017-11-29 13:45:24+00:00,279,127
2451656,2451655,2451657,@AmazonHelp Looks like USPS,"@702523 I'm sorry your package didn't arrive as expected. In this instance, the package will be delivered on the next business day. ^ZW",2017-10-29 18:08:44+00:00,2017-10-29 18:13:27+00:00,27,135
438739,438738,438740,@AmazonHelp They are not responding ... Amazon should make chargeback into merchant account and give the money refunded to victim like us....,"@164741 I get your disappointment, Pravesh. However, request you to get in touch with the service provider for further assistance. ^NK",2017-10-10 18:07:33+00:00,2017-10-10 18:38:01+00:00,141,134
2199086,2199089,2199090,"@AmazonHelp Gracias, hice una compra en Amazon Francia justo antes que me llegue el mail de bloqueo y en mi tarjeta me aparecen los consumos, esto significa que esa compra me llegará? O es un error? Gracias","@350315 El pedido es suspendido hasta la recuperación de la cuenta. Respecto al cobro, los pedidos se cobran hasta el momento que 1/2",2017-10-19 14:30:25+00:00,2017-10-19 14:36:01+00:00,206,133
319769,319773,319774,@AmazonHelp Either u guys r nuts or don't know English. I have mentioned in several tweets that I have.,@159049 side here: https://t.co/NTkrxpsbHJ and if need be reply to the email received with further query. 3/3 ^AB,2017-10-07 15:06:12+00:00,2017-10-07 15:25:25+00:00,103,113
1955392,1955389,1955391,@AmazonHelp I have reported it several times.. I am in touch with Ur custmr care from last 2 days..,@580379 Let me have a closer look into this; please fill this form: https://t.co/beaaDm0muc and we'll be back with an update. ^HS,2017-10-18 17:38:58+00:00,2017-10-18 17:56:00+00:00,99,129
24533,24532,24534,@AmazonHelp Yes,@121290 May I please know what error do you see while trying to access the videos? ^SH,2017-11-01 09:25:57+00:00,2017-11-01 09:43:28+00:00,15,86
2384126,2384125,2384127,"@AmazonHelp P.S. I feel I should point out it wasn't client-side related, as the pages/messages I received were server-side.",@687215 Please reach out here so we can look into this for you https://t.co/JPPeOSMO9h  ^KM,2017-10-20 08:59:43+00:00,2017-10-20 09:05:23+00:00,124,91
1744961,1744965,1744966,@AmazonHelp J'espère que cela ne sera pas long. Je risque de prendre un PC ailleurs,@526195 La commande peut être annulée tant que l'article n'est pas approvisionné si le délai est trop long. Bonne journée ! ^MH,2017-11-07 15:12:05+00:00,2017-11-07 15:18:34+00:00,83,127
234849,234844,234845,@AmazonHelp Arriving late: Please expect a delay of 1-2 days in delivering your Amazon order  407-4457691-0817944. We apologize for the inconvenience,@171916 I'm sorry but we never intended this. Please reply to the email correspondence here: https://t.co/8DAc10S7ww (1/2) ^SI,2017-10-05 12:34:12+00:00,2017-10-05 13:16:30+00:00,149,126
1048147,1048140,1048138,@AmazonHelp Plz check your internet connection after you log in your email id,@367727 Does this occur when you are trying to log into other sites? Have you tried using a different browser? ^CR,2017-10-23 07:06:15+00:00,2017-10-23 07:10:00+00:00,77,114
839019,1303620,1303624,@AmazonHelp And now it's canceled. @149473  Don't you have control over your employees. @115850 I am going to consumer forum for thin now.,@319629 Apologies for the inconvenience with the pick-up. Could you kindly confirm if you've reverted to the email sent by our team? ^AP,2017-10-16 12:49:18+00:00,2017-10-16 13:03:40+00:00,138,136
2289166,2289150,2289152,"@AmazonHelp Please read - i talked to chat support - at the website you directed me to, and @115821 employee told me to call the courier myself! how is that customer service and real time assistance?!? I reached out to twitter in order to get an appropriate response to a broken promise","@665042 My apologies! We're unable to provide any of your information to carriers for your security, but we can help you contact the carrier by phone while on the phone with us. When you're free, please reach us by phone. ^DW",2017-11-12 05:18:15+00:00,2017-11-12 05:30:00+00:00,286,225
677659,677663,677664,"@AmazonHelp But nothing was informed about flash sales! At least these things should be informed! You invent new name and apply new rules, that's unfair!!","@120762 Since the flash sale is generic, all prime and non-prime members have equal opportunity to participate. Hence, we have not informed about the flash sale in the link shared earlier which was solely for prime members. Appreciate your understanding in this matter. ^HS",2017-11-23 17:27:03+00:00,2017-11-23 17:54:26+00:00,154,273
529156,529154,529157,@AmazonHelp Ça ne semble pas me proposer un échange... Mais simplement de retourner l'article puis de recommander...,@242521 Il n'est pas possible d'échanger. Vous pouvez retourner l'article. ^SM,2017-12-02 09:20:31+00:00,2017-12-02 09:36:30+00:00,116,78
2236318,2236316,2236315,@AmazonHelp Hey I've already spoken to someone on customer service now so it's settled. But yeah it's ridiculous not gonna lie I was extremely mad,@652184 I can certainly understand the frustration! I'd be mad too. Thank you for calling us so we could help sort this out. We'll be here if you need anything else! ^MB,2017-11-10 18:36:36+00:00,2017-11-10 18:49:01+00:00,146,169
2786286,2786281,2786279,"@AmazonHelp you don't understand:  I follow the ""YourOrders"" section of amazon religiously now...yes, today, I have two orders that are late.  This is becoming a new (not good) trend!","@777901 Is there a specific carrier related to this trend of late orders? You can find out on that same ""Your Orders"" page. ^JZ",2017-11-21 18:44:00+00:00,2017-11-21 18:48:00+00:00,183,127
1387723,1387719,1387721,@AmazonHelp It was a replacement for a cracked screen. I only got the replacement maybe a month ago and it's been this way since I got it.,@442884 Thanks for clarifying Aoife. Best to get in touch with our digital team for further troubleshooting - https://t.co/JzP7hlA23B ^TP,2017-10-28 10:25:01+00:00,2017-10-28 10:42:00+00:00,138,137
237607,237600,237603,@AmazonHelp I’ll try it again. But it rarely makes a difference.,"@172574 Keep us posted, David. ^DD",2017-10-01 16:05:06+00:00,2017-10-01 16:36:00+00:00,64,34
258827,258829,258830,@AmazonHelp Is there not anyway to get them delivered on the original delivery date?,@177535 We'd like to look into this with you! Please get in touch with us by phone or chat here: https://t.co/hApLpMlfHN ^KJ,2017-10-05 20:31:22+00:00,2017-10-05 20:36:32+00:00,84,124
288021,288019,288018,"@AmazonHelp router is in bedroom echo is in living room  30ft away,and this is what my router says , Current Wireless Channel 6 (2.4 GHz), 36 (5 GHz)",@184641 Do you have the choice between the 2.4 and 5 GHz band when you go through set up? ^NV,2017-10-11 09:22:19+00:00,2017-10-11 09:38:55+00:00,149,93
2549845,2549847,2549848,"@AmazonHelp That worked, kind of -- instead of just updating those 2 pictures, it added my entire library :(",@499262 Thanks for letting us know! We can try some more troubleshooting steps with you here: https://t.co/hApLpMlfHN ^JO,2017-10-30 14:50:25+00:00,2017-10-30 14:57:00+00:00,108,121
662669,662671,662672,@AmazonHelp No because the issue is with Alexa’s “routines”. A routine can’t send the off command to hue.,"@277883 It is possible that we could provide further tech support regarding Alexa's interaction with the lights, but we'll need to do so directly. Please give us a call or chat here, and we'll see how else we can assist!  https://t.co/hApLpMlfHN ^JD",2017-11-23 02:27:28+00:00,2017-11-23 02:30:00+00:00,105,249
250701,250699,250698,@AmazonHelp https://t.co/ICFSjqe5s3.    Thank you!,@175581 I'm not able to reproduce the situation. Are you still seeing the listed pricing you had provided in the screenshot? ^MJ,2017-10-03 18:01:50+00:00,2017-10-03 18:21:28+00:00,50,128
