conversation_id,customer_tweet_id,support_tweet_id,customer_message,support_response,customer_created_at,support_created_at,customer_length,support_length
936678,936677,936679,@AmazonHelp Yea right! I didn't even mentioned about estimated delivery. I asked you where was my shipment from 13 to 21 Oct. Why the dates of Amazon and BlueDart not matching?,@342050 That's strange. Did you happen to escalate this to our support team here: https://t.co/T6y6Xlutbs? ^VN,2017-10-21 18:13:33+00:00,2017-10-21 18:41:32+00:00,176,110
381695,381694,381696,@AmazonHelp https://t.co/4oEBuwQwX4 😅,@206512 Was any notification of a delay advised to you? ^PK,2017-10-09 10:11:13+00:00,2017-10-09 10:16:52+00:00,37,59
1041109,1041105,1041104,@AmazonHelp what happened? why you make us wait for Refund? Why your customer satisfaction worst?,@366246 I apologize for the delay in resolving this issue. Please reply to the email sent to you by our team. We'll help you. ^PJ,2017-10-28 12:29:50+00:00,2017-10-28 12:39:00+00:00,97,129
2903596,2903595,2903597,"@AmazonHelp Síiiii ya la usé y me facilita la toma de decisiones en la oficina, gracias!",@804150 ¡Que bueno Betty! Amamos contribuir y facilitar tu trabajo. Parece que tanto entrenamiento esta rindiendo frutos 😄 ^ PC https://t.co/4vTf4auEJz,2017-11-29 21:18:01+00:00,2017-11-29 21:24:15+00:00,88,151
1053568,1053591,1053593,@AmazonHelp I am willing to bet that product never ever in it's history cost 300. Show me proof. I have a clear case of fraud here.,"@368940 As mentioned earlier, our website represents the full retail price listed on the product shared by our sellers. ^VN (1/2)",2017-10-23 14:51:59+00:00,2017-10-23 15:16:43+00:00,131,129
1150877,1150881,1150882,@AmazonHelp PF - that link just goes to my amazon webpage.,"@327894 Please sign-in and follow the prompts that best fit your issue. After that, you should be offered to reach us by phone or chat. ^KJ",2017-10-24 19:34:50+00:00,2017-10-24 19:39:01+00:00,58,139
706846,706843,706845,"@AmazonHelp aaaaaa vcs merecem, uma empresa maravilhosa dessas merece ser enaltecida ❤️❤️❤️",@288992 Agradeçemos muito o seu carinho! Ouvir isso motiva a gente a continuar melhorando!😊❤️ Grande abraço! ^HC,2017-10-10 19:40:32+00:00,2017-10-10 19:47:33+00:00,91,112
284391,284395,284397,@AmazonHelp My dear to how many ppl should I be asking?Cant u suggest me the ID or name of person who sent me.,"@183737 I get your concern. Unfortunately, we wouldn't be able to check your order details from here on Twitter. (1/2) ^SV",2017-10-06 17:41:45+00:00,2017-10-06 17:51:40+00:00,110,122
646696,646694,646693,"@AmazonHelp La entrega por lo visto fue ayer y esta persona no ha contactado con la persona destinataria. Pero se ha enterado gracias a vuestra maravillosa encuesta de satisfacción. Imaginaréis la valoración, ¿verdad? #Amazon #Chapuza .@116928",@273588 Comprendo. ¿El artículo fue vendido por Amazon o por un vendedor tercero? ^DB,2017-11-22 18:49:07+00:00,2017-11-22 18:54:29+00:00,243,85
2641733,2641732,2641734,@AmazonHelp You guys said have to send a report for my account. Yes changed it couples times and said pw incorrect. So I cant login in when change pw.,@745485 We'd like to have our Account Specialists look into this! Please visit us here: https://t.co/jzvkhdlrK5 ^WT,2017-10-31 01:32:27+00:00,2017-10-31 01:40:56+00:00,150,115
334058,334069,334070,"@AmazonHelp That is wat I'm saying,replied to all your communication protocols but no solution. HELL is the experience. Don't even tend to buy next time",@183298 Request you to wait. 2/2 ^NK,2017-10-13 15:03:14+00:00,2017-10-13 15:32:00+00:00,152,36
870036,870035,870037,@AmazonHelp thanks but it says @115888 premium is not supported for repeating songs. Curious why?,"@326591 We'd love to get your feedback on this, so our developers can look at this: https://t.co/6fs0AFeZqi ^VS",2017-10-13 15:48:03+00:00,2017-10-13 15:53:00+00:00,97,111
59541,59544,59545,@AmazonHelp @AmazonHelp Still no sign of my item that should have arrived Wednesday....not impressed,@129582 I'm sorry your order hasn't arrived. When you contacted us with the link provided yesterday what options did we provide? ^LR,2017-11-02 21:23:28+00:00,2017-11-02 21:34:38+00:00,100,132
862516,862515,862517,"@AmazonHelp My wife already is in discussion vth ur team,bt nt reaching concluson.Shooting another request won't help.doing DM her mail ID nd order nmbr",@324803 Sorry about the delay in delivery. Please drop in your details here: https://t.co/GIJyeYqKE0. We will sort this for you. ^SB,2017-10-14 04:14:10+00:00,2017-10-14 05:39:32+00:00,152,132
226702,226697,226698,@AmazonHelp No. I've did sent my packet 8 workdays. Didn't get any confirmation. Just my label for my package,@170116 I'm terribly sorry for the delay with that! Please reach out to us via phone/chat here: https://t.co/JzP7hlA23B for more help. ^TK,2017-10-09 13:38:25+00:00,2017-10-09 13:44:29+00:00,109,138
2427491,2427490,2427492,@AmazonHelp Na verdade a minha reclamação é com relação ao péssimo serviço prestado pelos @47130 . A @117086 enviou dentro do prazo.,"@697008 Entendi, o produto era vendido pela Amazon ou por algum vendedor externo? ^MB",2017-11-16 15:23:11+00:00,2017-11-16 15:26:31+00:00,132,85
1495562,1495561,1495560,@AmazonHelp It was unable to be cancelled,@467253 We are unable to access your account via Twitter. Please contact us by chat or phone here: https://t.co/hApLpMlfHN ^DA,2017-11-03 11:50:25+00:00,2017-11-03 11:58:56+00:00,41,126
270638,270634,270636,@AmazonHelp Não sei qual começo primeiro...estou entre o do C.S. Lewis e o Lado Bom da Vida,@180544 Os dois livros são ótimos Léo! ^JJ,2017-10-06 02:16:38+00:00,2017-10-06 02:21:41+00:00,91,42
2667900,2667899,2667901,"@AmazonHelp Estimada no, comprometida por vuestra parte, el martes 21... posterior a esa fecha devolveré el pedido","@219502 Miguel, puedes mantenernos al tanto de esta entrega. Estamos para servirte ^VL",2017-11-19 10:28:26+00:00,2017-11-19 10:29:53+00:00,114,86
1282256,1282255,1282259,"@AmazonHelp 408-5147372-5324332
LOOK INTO IT",@419985 We can't gain access to your account details via Twitter. Please share your details here: https://t.co/GIJyeYqKE0 (1/2) ^KA,2017-10-27 03:50:19+00:00,2017-10-27 04:20:07+00:00,44,131
1604993,1604992,1604994,@AmazonHelp Nov 5th to 7th but I need it today that’s why i ordered next day delivery??? Can I not get it myself from the depot or something,@492354 Sorry we don't offer depot collections.^RS,2017-11-05 09:05:08+00:00,2017-11-05 09:16:30+00:00,140,50
382579,382576,382577,@AmazonHelp Yep did that. Called support line again. They confirmed that Hermes cannot give me a date. You still haveny sent new order. Birthday ruined,"@206695 Apologies. Just to clarify - have you complete the Form we have just provided, or called us, or both ?  ^TD",2017-10-09 13:21:18+00:00,2017-10-09 13:27:00+00:00,151,115
2162447,2162442,2162443,"@AmazonHelp Yes, I have the option both to delete and Edit that card, although I'm not sure how that explains why it is there.","@634953 I see. Please reach out to us via phone/chat here: https://t.co/JzP7hlA23B, and we'll see if we can find more information. ^WJ",2017-10-19 12:11:38+00:00,2017-10-19 12:21:01+00:00,126,134
2061594,2061587,2061589,@AmazonHelp I am sorry I wasn't clear in my 1st tweet.  I have a new phone # so the authenticator app was dead when the phone died.  The change of phone and # was an emergency situation and I didn't have time to clear all the settings. Please just remove the 2-step verification.,@609705 Hi Zach. We wouldn't have access from here to do this. Can you make this request directly via: https://t.co/jzvkhdlrK5 Thank you. ^NV,2017-11-26 12:38:29+00:00,2017-11-26 12:41:56+00:00,279,141
93632,93639,93642,"@AmazonHelp Der Drittanbieter hatte mich heute einmal weitergeleitet, aber der englische Telefonsupport verweist mich an den deutschen Support, kann mich aber weder weiterleiten noch mir weiterhelfen.",@136294 Über den genannten Link erreichst du den deutschen Kundenservice. Liebe Grüße ^TA,2017-11-30 17:45:58+00:00,2017-11-30 17:50:27+00:00,200,89
180261,180255,180254,"@AmazonHelp Nothing will change, have done this fr my last order almost every single day! Thanks for acknowledging.",@158411 I understand your disappointment and I'm sorry about this. Our team is awesome and will be happy to help. ^HA,2017-10-04 11:46:22+00:00,2017-10-04 11:58:31+00:00,115,117
101791,101790,101792,@AmazonHelp They shipped yesterday (Wednesday) and won’t be here until Monday. I think our ideas of two day shipping is a bit different.,@138296 What was the delivery date in your order confirmation e-mail? ^AJ,2017-12-01 02:15:35+00:00,2017-12-01 02:31:00+00:00,136,73
394488,394487,394489,@AmazonHelp La fecha era hoy pero no ha llegado.,@209464 ¿Has entrado en contacto con la compañía de transporte para obtener más información? ^JQ,2017-10-09 19:24:45+00:00,2017-10-09 19:26:01+00:00,48,96
606224,606228,606229,"@AmazonHelp Sorry only just got this message, anyway I have a new problem. According to your website tracking I've been handed an Amazon parcel today.
Funny that, because I haven't....  I sincerely hope my neighbour has it....",@264073 Please let us know if there is no sign of it and we will be happy to help.^BZ,2017-11-23 11:39:51+00:00,2017-11-23 11:49:29+00:00,226,85
2260850,2260844,2260843,@AmazonHelp Not sure if it worked. Says m-f 8am-5pm,@658284 I can confirm that we have received your information! We will review your information as soon as possible! ^LS,2017-11-11 01:37:59+00:00,2017-11-11 01:41:03+00:00,51,118
1537521,1537520,1537522,@AmazonHelp supposed to be delivered today and now app is saying won’t be here until Wednesday possibly. On line with CS,@476650 Thanks for letting us know. Hope you have a great rest of your night! ^LI,2017-11-04 01:21:41+00:00,2017-11-04 01:30:40+00:00,120,81
1773844,1773843,1773845,@AmazonHelp yes I do i can't use phone no email option so used live chat they said company policy I must email certificate of deafness to them 1st,@466284 Ok do that please as we don't have access to account details here on Twitter I'm afraid. ^KM,2017-10-18 05:25:34+00:00,2017-10-18 05:59:27+00:00,146,100
156682,156680,156679,@AmazonHelp Yes... Was told that I rescheduled. Which I never did . Was billed although I never received .  Very disappointed,"@151986 I certainly understand your frustration! We want to help. Just to confirm, was your order said to be shipped by Amazon or a third-party seller? You can view this information under the item name in your orders here: https://t.co/Y5jpI9gRhE. ^HC",2017-11-24 17:30:39+00:00,2017-11-24 17:34:28+00:00,125,251
817619,817625,817626,"@AmazonHelp I dont think I should repeat the issue more than thrice. Anyways, manager call doesnt need your attention. Manager is all I ask.  #callback",@199380 Please share your details on the link here: https://t.co/GIJyeYqKE0 and we'll get back to you soon. ^PS,2017-10-15 12:31:24+00:00,2017-10-15 12:34:30+00:00,151,111
2475940,2475944,2475945,@AmazonHelp muchas gracias. Como he comentado anteriormente alguna vez me ha pasado ya con esta empresa de mensajería,"@707775 Con gusto Jose, cualquier incidencia o comentario puedes reportarla con Servicio al Cliente directamente y con gusto te asistiremos. ^KS",2017-11-15 14:35:17+00:00,2017-11-15 14:39:33+00:00,117,144
845689,845681,845683,@AmazonHelp No. I just seem to be getting the same ‘stock’ email.,"@321014 Hmm... that is odd, Rebecca. What exactly does the email you receive say? Does it ask you to fax something to us? ^AD",2017-10-20 14:26:34+00:00,2017-10-20 14:32:02+00:00,65,125
1592481,1592475,1592477,"@AmazonHelp Yes, the package was supposed to be here today by 8pm but didn't get to the carrier facility until about 5:30pm 😭","@489481 Thank you for clarifying. Please reach us when you can, so we can look into options with you: https://t.co/hApLpMlfHN ^DW",2017-11-05 01:12:44+00:00,2017-11-05 01:24:00+00:00,125,129
2897627,2897625,2897623,@AmazonHelp creo que fue externo pero el que yo me compre quedaban pocos y se agotó en la página pero llevo un montón esperando,"@234608 Entiendo, Juan. En este caso lo que debes hacer contactar con el vendedor directamente para verificar lo que está sucediendo. En el siguiente enlace puedes encontrar información de como puedes hacerlo: https://t.co/usfx3HIWVI. ^AA",2017-11-28 16:51:29+00:00,2017-11-28 16:56:27+00:00,127,238
1457242,1457239,1457241,"@AmazonHelp Okay, I will. Thanks for your help.",@457170 No problem! Keep us updated! ^LR,2017-11-02 20:48:03+00:00,2017-11-02 20:57:00+00:00,47,40
2135664,2135668,2135669,@AmazonHelp Called and no look. Don't want refund as amazing price for son's no.1 item on Xmas list which it won't be that cheap again &amp; no others in stock. Been told to wait a few more days to see if anything comes back in stock or if it turns up which is stress I don't need.,@148218 Sorry to hear about the stock issues. Please keep us posted. ^ES,2017-11-09 08:30:03+00:00,2017-11-09 08:42:54+00:00,281,72
1152618,1152615,1152619,"@AmazonHelp La anterior compra el 26 de sep y llegó el día 2 de octubre, decíais 3 días en la página de compra",@391227 (2/2) ¿podrías informarme si tienes algún pedido pendiente de entrega? ^AZ,2017-10-24 17:28:21+00:00,2017-10-24 17:41:38+00:00,110,82
