conversation_id,customer_tweet_id,customer_message,clean_text
445434,445431,@AmazonHelp la compañia a cargo del envío es Amazon Logistics,la compa ia a cargo del env o es amazon logistics
445434,445430,@AmazonHelp Gracias,gracias
445443,445441,@AmazonHelp No me han pasado porque me han colgado 4 veces despues de esperar 15 min en cada llamada,no me han pasado porque me han colgado 4 veces despues de esperar 15 min en cada llamada
445443,445439,@AmazonHelp No es cierto ya que me cuelgan y no se responsabilizan de lo sucedido,no es cierto ya que me cuelgan y no se responsabilizan de lo sucedido
445443,445436,"@AmazonHelp Otra vez, insisto que no me han pasado porque me HAN COLGADO 4 VECES",otra vez insisto que no me han pasado porque me han colgado 4 veces
445443,445438,"@AmazonHelp Es una pena que por gente que no quiere trabajar como el repartidor que me llamo y no quiso acercarme el paquete, pierdan clientes que a priori estaban contentos pero que por el personal que tienen en atencion al cliente ya no lo esten tanto",es una pena que por gente que no quiere trabajar como el repartidor que me llamo y no quiso acercarme el paquete pierdan clientes que a priori estaban contentos pero que por el personal que tienen en atencion al cliente ya no lo esten tanto
445443,445536,@AmazonHelp Vuelvo a repetir que con quien he hablado 4 veces es con atención al cliente y me han colgado 4 veces tras tenerme 15 minutos al teléfono ! ES ATENCIÓN AL CLIENTE QUIEN ME CUELGA Y NO ME ATIENDE,vuelvo a repetir que con quien he hablado 4 veces es con atenci n al cliente y me han colgado 4 veces tras tenerme 15 minutos al tel fono es atenci n al cliente quien me cuelga y no me atiende
445446,445445,@AmazonHelp I don't know why it was delayed. But its been dispatched now. I asked two of your colleges to change the address before it was dispatched what they said was ok to my house but this never happened . I wouldn't mind if this was told it was not possible but i don't like being lied 2,i don t know why it was delayed but its been dispatched now i asked two of your colleges to change the address before it was dispatched what they said was ok to my house but this never happened i wouldn t mind if this was told it was not possible but i don t like being lied 2
445446,445448,@AmazonHelp Its going to my work address and im not going to be there for a bit. Thats why i asked them to change the address .,its going to my work address and im not going to be there for a bit thats why i asked them to change the address
445446,445450,@AmazonHelp That and this is what your support staff has said,that and this is what your support staff has said
445446,445452,@AmazonHelp Yes it's royal mail,yes it s royal mail
445458,445457,@AmazonHelp In the last 5 days I’ve had 3 different delivery drivers trying to deliver me parcels which aren’t even for me.,in the last 5 days i ve had 3 different delivery drivers trying to deliver me parcels which aren t even for me
445458,445460,@AmazonHelp No my address wasn’t on the parcels. However your drivers are using their sat navs and the parcel address postcode is showing up the street I live.,no my address wasn t on the parcels however your drivers are using their sat navs and the parcel address postcode is showing up the street i live
445458,445462,@AmazonHelp As stated above it’s not even the correct street,as stated above it s not even the correct street
445458,445464,@AmazonHelp DM me,dm me
445473,445468,@AmazonHelp https://t.co/oTRhSvPNQY Thanks,thanks
445473,445467,"@AmazonHelp Do you mean £244.99 and not £249.99? Offer of £244.99 is correct when I go to basket but not when I finally proceed to checkout, where it increases to £251.12 for the item alone. Basket empty otherwise. Offer is from Garmin but states 'Sold by: Amazon EU S.a.r.L.'",do you mean 244 99 and not 249 99 offer of 244 99 is correct when i go to basket but not when i finally proceed to checkout where it increases to 251 12 for the item alone basket empty otherwise offer is from garmin but states sold by amazon eu s a r l
445473,445470,@AmazonHelp I have contacted via email on the above link. When can I expect a reply/to have this rectified?,i have contacted via email on the above link when can i expect a reply to have this rectified
445476,445475,@AmazonHelp This was never about your intention to provide Quality product but more about Faking a product and cheating the customer. Check the attached image before you provide your statutory comment. Error is different than being unethical.,this was never about your intention to provide quality product but more about faking a product and cheating the customer check the attached image before you provide your statutory comment error is different than being unethical
445476,445478,@AmazonHelp I have already written to the global team marking your internal team and therefore I don't need to rewrite. From my past experiences I am sure you won't be of any help!,i have already written to the global team marking your internal team and therefore i don t need to rewrite from my past experiences i am sure you won t be of any help
44548,44546,@AmazonHelp The home listening on my phone. I pay the $3 a month for unlimited i believe?,the home listening on my phone i pay the 3 a month for unlimited i believe
44548,44550,@AmazonHelp That needs to be fixed. If a household has one prime account but a husband/wife want to listen on different devices they cant. 😡😡😡,that needs to be fixed if a household has one prime account but a husband wife want to listen on different devices they cant
44548,44552,@AmazonHelp And nowhere does it say how much a family plan is?,and nowhere does it say how much a family plan is
445482,445481,"@AmazonHelp Le suivi de colis sur mon espace client me dit: ""Livraison prévue aujourd'hui avant 20h"", Colis Privé me dit: ""On ne peut pas reprogrammer aujourd'hui, vous serez livré demain"" :/",le suivi de colis sur mon espace client me dit livraison pr vue aujourd hui avant 20h colis priv me dit on ne peut pas reprogrammer aujourd hui vous serez livr demain
445482,445484,"@AmazonHelp Oui et ils m'ont confirmé que le transporteur ne peut livrer que demain: dommage, nous avions un impératif de temps... :(",oui et ils m ont confirm que le transporteur ne peut livrer que demain dommage nous avions un imp ratif de temps
445491,445488,@AmazonHelp Tried. The rep couldn't assist much. Only shallow assurances.,tried the rep couldn t assist much only shallow assurances
445491,445487,@AmazonHelp I wish to get in touch with the DA to give specific delivery instructions since the address is my workplace.,i wish to get in touch with the da to give specific delivery instructions since the address is my workplace
